,close,date,high,low,open,volume
665,1283.65,2019-07-11 14:40:00+05:30,1284.5,1282.5,1283.0,66744
666,1284.65,2019-07-11 14:45:00+05:30,1284.9,1283.0,1283.65,25003
667,1285.35,2019-07-11 14:50:00+05:30,1285.75,1284.0,1284.8,44284
668,1282.75,2019-07-11 14:55:00+05:30,1285.7,1282.2,1285.35,47135
669,1281.7,2019-07-11 15:00:00+05:30,1283.0,1279.45,1282.9,120141
670,1282.85,2019-07-11 15:05:00+05:30,1282.85,1281.3,1281.75,123906
671,1281.45,2019-07-11 15:10:00+05:30,1282.85,1280.65,1282.8,122222
672,1282.25,2019-07-11 15:15:00+05:30,1282.95,1280.9,1281.5,170755
673,1281.45,2019-07-11 15:20:00+05:30,1282.25,1280.75,1282.25,122231
674,1280.5,2019-07-11 15:25:00+05:30,1282.0,1280.35,1281.45,100175
675,1288.0,2019-07-12 09:15:00+05:30,1288.35,1282.05,1283.0,350738
676,1294.1,2019-07-12 09:20:00+05:30,1294.8,1288.0,1288.0,532349
677,1298.0,2019-07-12 09:25:00+05:30,1298.65,1293.3,1294.0,450844
678,1295.1,2019-07-12 09:30:00+05:30,1298.0,1294.3,1298.0,212591
679,1291.6,2019-07-12 09:35:00+05:30,1295.5,1291.1,1295.1,142373
680,1293.2,2019-07-12 09:40:00+05:30,1293.5,1289.0,1291.85,166625
681,1292.45,2019-07-12 09:45:00+05:30,1294.0,1291.75,1293.2,55015
682,1291.7,2019-07-12 09:50:00+05:30,1293.4,1291.6,1292.4,36976
683,1292.8,2019-07-12 09:55:00+05:30,1293.5,1291.2,1291.65,43894
684,1293.65,2019-07-12 10:00:00+05:30,1293.9,1292.1,1292.7,30504
685,1293.5,2019-07-12 10:05:00+05:30,1293.9,1291.95,1293.6,40885
686,1295.0,2019-07-12 10:10:00+05:30,1295.0,1292.1,1293.25,69675
687,1295.25,2019-07-12 10:15:00+05:30,1295.75,1294.25,1295.0,69512
688,1296.0,2019-07-12 10:20:00+05:30,1296.0,1294.65,1295.0,57600
689,1297.4,2019-07-12 10:25:00+05:30,1297.5,1295.5,1296.0,92479
690,1296.5,2019-07-12 10:30:00+05:30,1299.0,1296.0,1297.4,207507
691,1298.35,2019-07-12 10:35:00+05:30,1298.5,1296.2,1296.4,126148
692,1298.0,2019-07-12 10:40:00+05:30,1298.4,1296.5,1298.25,64183
693,1297.15,2019-07-12 10:45:00+05:30,1298.0,1296.5,1297.75,54806
694,1299.2,2019-07-12 10:50:00+05:30,1299.5,1296.8,1297.15,258373
695,1296.95,2019-07-12 10:55:00+05:30,1299.3,1296.7,1299.2,60404
696,1297.0,2019-07-12 11:00:00+05:30,1298.35,1296.4,1296.7,31173
697,1296.6,2019-07-12 11:05:00+05:30,1297.0,1296.0,1297.0,31429
698,1295.6,2019-07-12 11:10:00+05:30,1297.0,1295.35,1296.6,31805
699,1294.4,2019-07-12 11:15:00+05:30,1295.95,1294.1,1295.6,69520
700,1295.45,2019-07-12 11:20:00+05:30,1295.8,1294.0,1294.3,32465
701,1294.7,2019-07-12 11:25:00+05:30,1295.65,1294.2,1295.45,26983
702,1294.9,2019-07-12 11:30:00+05:30,1295.45,1293.4,1295.0,74052
703,1294.15,2019-07-12 11:35:00+05:30,1295.4,1294.0,1294.9,18201
704,1293.8,2019-07-12 11:40:00+05:30,1295.1,1293.15,1294.15,43034
705,1294.25,2019-07-12 11:45:00+05:30,1295.0,1293.2,1293.8,21503
706,1293.85,2019-07-12 11:50:00+05:30,1294.75,1293.2,1294.6,25383
707,1291.7,2019-07-12 11:55:00+05:30,1294.0,1291.3,1293.85,66730
708,1293.0,2019-07-12 12:00:00+05:30,1293.5,1291.0,1291.95,53765
709,1292.65,2019-07-12 12:05:00+05:30,1293.7,1292.15,1293.0,18862
710,1292.2,2019-07-12 12:10:00+05:30,1293.0,1291.5,1292.65,22673
711,1292.0,2019-07-12 12:15:00+05:30,1293.0,1291.6,1292.05,48596
712,1292.3,2019-07-12 12:20:00+05:30,1292.95,1291.6,1291.75,40069
713,1292.15,2019-07-12 12:25:00+05:30,1292.5,1292.0,1292.25,23403
714,1291.4,2019-07-12 12:30:00+05:30,1292.3,1291.3,1292.0,38775
715,1292.0,2019-07-12 12:35:00+05:30,1292.0,1290.1,1291.95,72899
716,1292.95,2019-07-12 12:40:00+05:30,1293.6,1291.85,1292.0,26613
717,1293.3,2019-07-12 12:45:00+05:30,1293.45,1292.3,1292.95,19475
718,1293.0,2019-07-12 12:50:00+05:30,1293.4,1292.3,1292.85,16892
719,1293.85,2019-07-12 12:55:00+05:30,1293.9,1292.55,1293.0,37691
720,1294.35,2019-07-12 13:00:00+05:30,1294.45,1293.3,1293.9,38901
721,1295.5,2019-07-12 13:05:00+05:30,1296.0,1294.3,1294.45,64714
722,1295.8,2019-07-12 13:10:00+05:30,1296.5,1295.0,1295.5,65558
723,1296.8,2019-07-12 13:15:00+05:30,1297.8,1295.35,1295.8,120000
724,1297.0,2019-07-12 13:20:00+05:30,1298.0,1296.3,1296.9,55741
725,1297.9,2019-07-12 13:25:00+05:30,1298.0,1296.2,1296.75,48083
726,1297.5,2019-07-12 13:30:00+05:30,1298.0,1296.35,1297.9,212347
727,1298.0,2019-07-12 13:35:00+05:30,1298.0,1296.6,1297.5,78440
728,1297.3,2019-07-12 13:40:00+05:30,1298.9,1297.0,1298.0,113817
729,1297.5,2019-07-12 13:45:00+05:30,1299.5,1297.0,1297.3,332613
730,1295.8,2019-07-12 13:50:00+05:30,1299.45,1295.5,1297.55,172176
731,1294.5,2019-07-12 13:55:00+05:30,1296.4,1294.1,1295.9,54661
732,1294.4,2019-07-12 14:00:00+05:30,1296.0,1294.35,1294.5,39584
733,1292.75,2019-07-12 14:05:00+05:30,1294.7,1292.5,1294.65,69822
734,1294.4,2019-07-12 14:10:00+05:30,1294.8,1292.15,1292.65,74865
735,1293.5,2019-07-12 14:15:00+05:30,1294.5,1293.15,1294.4,25407
736,1293.55,2019-07-12 14:20:00+05:30,1294.5,1292.6,1293.5,31648
737,1294.0,2019-07-12 14:25:00+05:30,1294.5,1293.5,1293.75,24855
738,1293.05,2019-07-12 14:30:00+05:30,1294.3,1292.5,1294.25,28488
739,1291.05,2019-07-12 14:35:00+05:30,1293.5,1290.0,1293.5,100300
740,1288.5,2019-07-12 14:40:00+05:30,1291.75,1286.25,1291.7,191648
741,1283.25,2019-07-12 14:45:00+05:30,1288.8,1281.4,1287.7,154863
742,1284.0,2019-07-12 14:50:00+05:30,1285.45,1279.7,1283.0,125884
743,1282.7,2019-07-12 14:55:00+05:30,1284.0,1282.15,1283.2,71597
744,1282.0,2019-07-12 15:00:00+05:30,1283.55,1278.25,1282.7,139370
745,1280.45,2019-07-12 15:05:00+05:30,1281.9,1278.9,1281.3,138421
746,1281.55,2019-07-12 15:10:00+05:30,1281.95,1278.15,1280.45,122174
747,1281.0,2019-07-12 15:15:00+05:30,1281.7,1279.6,1281.55,178558
748,1280.3,2019-07-12 15:20:00+05:30,1281.95,1280.0,1281.0,140379
749,1278.75,2019-07-12 15:25:00+05:30,1280.8,1278.15,1280.35,108305
750,1286.0,2019-07-15 09:15:00+05:30,1286.7,1279.0,1285.0,276794
751,1285.2,2019-07-15 09:20:00+05:30,1289.5,1284.5,1286.0,128538
752,1285.2,2019-07-15 09:25:00+05:30,1285.75,1284.05,1285.45,56056
753,1283.15,2019-07-15 09:30:00+05:30,1286.0,1282.4,1285.0,66966
754,1280.15,2019-07-15 09:35:00+05:30,1283.25,1280.05,1282.8,59925
755,1281.25,2019-07-15 09:40:00+05:30,1282.3,1280.05,1280.5,59506
756,1282.75,2019-07-15 09:45:00+05:30,1282.75,1281.05,1281.7,36032
757,1282.4,2019-07-15 09:50:00+05:30,1282.95,1281.5,1282.75,41223
758,1282.7,2019-07-15 09:55:00+05:30,1283.25,1282.0,1282.4,26639
759,1281.0,2019-07-15 10:00:00+05:30,1282.7,1280.4,1282.65,45647
760,1277.35,2019-07-15 10:05:00+05:30,1282.0,1275.9,1280.65,119878
761,1274.75,2019-07-15 10:10:00+05:30,1278.4,1274.5,1277.4,63374
762,1275.8,2019-07-15 10:15:00+05:30,1276.7,1274.2,1275.0,64026
763,1275.9,2019-07-15 10:20:00+05:30,1277.0,1274.7,1275.4,33699
764,1278.5,2019-07-15 10:25:00+05:30,1279.2,1275.2,1275.95,67771
765,1279.1,2019-07-15 10:30:00+05:30,1279.8,1277.5,1278.5,47804
766,1276.2,2019-07-15 10:35:00+05:30,1279.8,1276.0,1279.1,41935
767,1277.9,2019-07-15 10:40:00+05:30,1278.7,1275.45,1276.4,30914
768,1275.9,2019-07-15 10:45:00+05:30,1278.5,1275.5,1277.95,33846
769,1276.2,2019-07-15 10:50:00+05:30,1276.95,1275.2,1275.5,25538
770,1277.0,2019-07-15 10:55:00+05:30,1277.8,1276.15,1276.2,21825
771,1275.4,2019-07-15 11:00:00+05:30,1277.2,1275.4,1277.0,37960
772,1275.5,2019-07-15 11:05:00+05:30,1276.2,1275.0,1275.4,36525
773,1276.8,2019-07-15 11:10:00+05:30,1277.95,1275.5,1275.5,38548
774,1276.0,2019-07-15 11:15:00+05:30,1277.35,1276.0,1277.0,19649
775,1276.7,2019-07-15 11:20:00+05:30,1277.25,1276.0,1276.35,39673
776,1276.8,2019-07-15 11:25:00+05:30,1277.0,1276.5,1276.7,8023
777,1275.85,2019-07-15 11:30:00+05:30,1276.8,1274.85,1276.8,34144
778,1275.6,2019-07-15 11:35:00+05:30,1276.25,1275.0,1275.8,40936
779,1273.75,2019-07-15 11:40:00+05:30,1275.75,1273.7,1275.6,98629
780,1275.0,2019-07-15 11:45:00+05:30,1275.5,1273.25,1273.75,84854
781,1274.7,2019-07-15 11:50:00+05:30,1275.5,1273.3,1275.0,52562
782,1274.95,2019-07-15 11:55:00+05:30,1275.5,1274.4,1275.0,24982
783,1275.45,2019-07-15 12:00:00+05:30,1275.5,1274.4,1274.95,35227
784,1274.5,2019-07-15 12:05:00+05:30,1275.45,1274.0,1274.9,41423
785,1274.5,2019-07-15 12:10:00+05:30,1274.5,1274.15,1274.15,32612
786,1273.45,2019-07-15 12:15:00+05:30,1274.5,1273.25,1274.5,20350
787,1274.5,2019-07-15 12:20:00+05:30,1274.5,1273.45,1273.65,17524
788,1274.3,2019-07-15 12:25:00+05:30,1274.75,1274.3,1274.5,66739
789,1274.3,2019-07-15 12:30:00+05:30,1274.75,1274.1,1274.3,78765
790,1274.55,2019-07-15 12:35:00+05:30,1275.0,1274.1,1274.3,37835
791,1274.3,2019-07-15 12:40:00+05:30,1274.8,1274.05,1274.55,36648
792,1272.7,2019-07-15 12:45:00+05:30,1274.3,1270.65,1274.3,92143
793,1272.75,2019-07-15 12:50:00+05:30,1273.15,1271.8,1272.05,32761
794,1273.4,2019-07-15 12:55:00+05:30,1274.1,1272.0,1272.5,29283
795,1274.05,2019-07-15 13:00:00+05:30,1274.5,1273.4,1273.4,44303
796,1273.65,2019-07-15 13:05:00+05:30,1274.5,1273.5,1274.05,54402
797,1272.25,2019-07-15 13:10:00+05:30,1274.25,1272.2,1273.65,68461
798,1273.0,2019-07-15 13:15:00+05:30,1274.0,1272.0,1272.25,57495
799,1273.7,2019-07-15 13:20:00+05:30,1273.9,1272.25,1272.75,53736
800,1273.1,2019-07-15 13:25:00+05:30,1274.0,1272.8,1273.5,38589
801,1273.85,2019-07-15 13:30:00+05:30,1274.0,1273.1,1273.1,42778
802,1273.7,2019-07-15 13:35:00+05:30,1274.0,1272.9,1273.85,37148
803,1273.45,2019-07-15 13:40:00+05:30,1274.25,1272.7,1273.7,83592
804,1273.9,2019-07-15 13:45:00+05:30,1274.05,1273.45,1273.5,50602
805,1274.1,2019-07-15 13:50:00+05:30,1274.25,1273.7,1274.0,38134
806,1274.25,2019-07-15 13:55:00+05:30,1274.4,1273.8,1274.1,57654
807,1274.25,2019-07-15 14:00:00+05:30,1274.45,1274.15,1274.2,58281
808,1274.5,2019-07-15 14:05:00+05:30,1274.5,1273.3,1274.1,83584
809,1274.45,2019-07-15 14:10:00+05:30,1274.5,1274.0,1274.45,57164
810,1276.35,2019-07-15 14:15:00+05:30,1277.0,1274.45,1274.5,105231
811,1275.25,2019-07-15 14:20:00+05:30,1277.3,1275.2,1276.4,115234
812,1276.4,2019-07-15 14:25:00+05:30,1276.7,1275.1,1275.25,60959
813,1275.9,2019-07-15 14:30:00+05:30,1276.5,1275.3,1276.45,59372
814,1276.7,2019-07-15 14:35:00+05:30,1277.25,1275.5,1275.9,92160
815,1276.9,2019-07-15 14:40:00+05:30,1277.5,1275.85,1276.7,71255
816,1275.95,2019-07-15 14:45:00+05:30,1277.0,1275.8,1276.9,59678
817,1275.7,2019-07-15 14:50:00+05:30,1276.7,1275.05,1275.95,59173
818,1276.45,2019-07-15 14:55:00+05:30,1276.8,1275.25,1275.65,60347
819,1275.75,2019-07-15 15:00:00+05:30,1276.6,1275.7,1276.5,104738
820,1275.95,2019-07-15 15:05:00+05:30,1276.2,1275.65,1275.7,123509
821,1276.0,2019-07-15 15:10:00+05:30,1276.4,1275.35,1275.95,154720
822,1276.2,2019-07-15 15:15:00+05:30,1276.5,1274.7,1275.9,230545
823,1276.35,2019-07-15 15:20:00+05:30,1276.95,1275.9,1276.2,177223
824,1276.5,2019-07-15 15:25:00+05:30,1277.6,1275.75,1276.35,133013
825,1281.3,2019-07-16 09:15:00+05:30,1283.3,1278.85,1279.95,119195
826,1281.0,2019-07-16 09:20:00+05:30,1282.5,1280.2,1281.3,74536
827,1280.6,2019-07-16 09:25:00+05:30,1281.0,1279.0,1281.0,53452
828,1279.95,2019-07-16 09:30:00+05:30,1280.6,1277.05,1280.6,65867
829,1281.35,2019-07-16 09:35:00+05:30,1282.0,1279.45,1279.45,66130
830,1285.25,2019-07-16 09:40:00+05:30,1285.8,1281.1,1281.35,97609
831,1284.5,2019-07-16 09:45:00+05:30,1285.95,1283.2,1285.25,56202
832,1284.4,2019-07-16 09:50:00+05:30,1285.4,1284.05,1284.5,37712
833,1286.85,2019-07-16 09:55:00+05:30,1287.9,1284.25,1284.5,89921
834,1285.35,2019-07-16 10:00:00+05:30,1287.45,1285.2,1286.85,54055
835,1286.8,2019-07-16 10:05:00+05:30,1287.0,1285.3,1285.3,39337
836,1285.7,2019-07-16 10:10:00+05:30,1287.0,1285.55,1286.9,34496
837,1283.7,2019-07-16 10:15:00+05:30,1286.35,1283.5,1285.55,26374
838,1284.15,2019-07-16 10:20:00+05:30,1285.35,1282.6,1283.7,70469
839,1282.3,2019-07-16 10:25:00+05:30,1284.75,1282.0,1284.55,76318
840,1284.2,2019-07-16 10:30:00+05:30,1284.7,1282.15,1282.3,50051
841,1284.9,2019-07-16 10:35:00+05:30,1285.75,1283.0,1284.1,39507
842,1286.1,2019-07-16 10:40:00+05:30,1286.15,1283.2,1284.7,54820
843,1284.6,2019-07-16 10:45:00+05:30,1286.8,1284.05,1286.1,39227
844,1285.7,2019-07-16 10:50:00+05:30,1285.7,1284.1,1284.65,19110
845,1286.95,2019-07-16 10:55:00+05:30,1289.0,1285.35,1285.7,120763
846,1286.5,2019-07-16 11:00:00+05:30,1287.5,1286.05,1286.95,19273
847,1284.6,2019-07-16 11:05:00+05:30,1286.8,1284.55,1286.55,40866
848,1284.6,2019-07-16 11:10:00+05:30,1285.0,1284.15,1284.6,18006
849,1283.4,2019-07-16 11:15:00+05:30,1285.0,1283.3,1284.6,14369
850,1283.35,2019-07-16 11:20:00+05:30,1284.0,1282.8,1283.4,41671
851,1282.55,2019-07-16 11:25:00+05:30,1283.65,1282.0,1283.65,42040
852,1281.8,2019-07-16 11:30:00+05:30,1282.55,1281.6,1282.55,42792
853,1281.15,2019-07-16 11:35:00+05:30,1282.0,1280.7,1282.0,28135
854,1280.45,2019-07-16 11:40:00+05:30,1282.0,1279.75,1281.2,148468
855,1281.0,2019-07-16 11:45:00+05:30,1281.3,1279.75,1280.4,76304
856,1281.6,2019-07-16 11:50:00+05:30,1282.6,1279.9,1281.0,143686
857,1281.0,2019-07-16 11:55:00+05:30,1282.05,1280.6,1281.6,55530
858,1281.5,2019-07-16 12:00:00+05:30,1281.6,1280.15,1281.0,14547
859,1281.0,2019-07-16 12:05:00+05:30,1281.6,1280.7,1281.5,22022
860,1281.15,2019-07-16 12:10:00+05:30,1281.6,1280.7,1281.0,13026
861,1281.15,2019-07-16 12:15:00+05:30,1281.55,1280.35,1281.15,19565
862,1281.45,2019-07-16 12:20:00+05:30,1281.5,1280.0,1281.15,35462
863,1280.4,2019-07-16 12:25:00+05:30,1281.5,1280.2,1281.5,15535
864,1280.2,2019-07-16 12:30:00+05:30,1281.0,1280.05,1280.4,17324
865,1280.75,2019-07-16 12:35:00+05:30,1281.35,1280.05,1280.2,12742
866,1283.6,2019-07-16 12:40:00+05:30,1285.1,1280.65,1280.75,169429
867,1284.4,2019-07-16 12:45:00+05:30,1285.0,1283.6,1283.65,29817
868,1284.75,2019-07-16 12:50:00+05:30,1285.0,1283.9,1284.4,40754
869,1283.35,2019-07-16 12:55:00+05:30,1284.75,1283.1,1284.75,20930
870,1281.7,2019-07-16 13:00:00+05:30,1283.35,1281.6,1283.35,34358
871,1281.2,2019-07-16 13:05:00+05:30,1282.45,1280.2,1281.25,45282
872,1281.45,2019-07-16 13:10:00+05:30,1282.55,1280.5,1281.15,37612
873,1281.45,2019-07-16 13:15:00+05:30,1282.3,1280.4,1281.45,24297
874,1281.5,2019-07-16 13:20:00+05:30,1282.4,1280.5,1281.45,33200
875,1281.65,2019-07-16 13:25:00+05:30,1282.0,1280.5,1281.5,36832
876,1281.75,2019-07-16 13:30:00+05:30,1282.5,1281.05,1281.65,23837
877,1280.25,2019-07-16 13:35:00+05:30,1282.2,1279.7,1281.75,62178
878,1281.4,2019-07-16 13:40:00+05:30,1281.7,1279.95,1280.3,29607
879,1280.7,2019-07-16 13:45:00+05:30,1281.8,1280.1,1281.4,32700
880,1281.1,2019-07-16 13:50:00+05:30,1281.95,1280.1,1280.6,30470
881,1282.0,2019-07-16 13:55:00+05:30,1282.2,1280.3,1281.1,40030
882,1283.55,2019-07-16 14:00:00+05:30,1284.6,1281.1,1282.0,51567
883,1285.45,2019-07-16 14:05:00+05:30,1285.95,1282.9,1283.65,104809
884,1285.9,2019-07-16 14:10:00+05:30,1285.9,1284.0,1285.4,43638
885,1284.85,2019-07-16 14:15:00+05:30,1286.0,1284.85,1285.9,35170
886,1287.7,2019-07-16 14:20:00+05:30,1287.9,1284.2,1284.95,71423
887,1286.45,2019-07-16 14:25:00+05:30,1288.1,1286.45,1287.85,72385
888,1291.45,2019-07-16 14:30:00+05:30,1292.55,1286.4,1286.4,195310
889,1291.9,2019-07-16 14:35:00+05:30,1292.15,1290.0,1291.15,88436
890,1292.4,2019-07-16 14:40:00+05:30,1293.0,1290.35,1291.85,125500
891,1293.6,2019-07-16 14:45:00+05:30,1294.2,1292.15,1292.3,103790
892,1291.0,2019-07-16 14:50:00+05:30,1293.5,1290.05,1293.5,70484
893,1290.5,2019-07-16 14:55:00+05:30,1291.45,1290.05,1291.0,39717
894,1291.75,2019-07-16 15:00:00+05:30,1292.95,1290.4,1290.45,126252
895,1293.75,2019-07-16 15:05:00+05:30,1294.0,1291.7,1291.7,126123
896,1294.55,2019-07-16 15:10:00+05:30,1294.9,1293.05,1293.8,119314
897,1293.1,2019-07-16 15:15:00+05:30,1294.85,1293.1,1294.55,162116
898,1291.35,2019-07-16 15:20:00+05:30,1293.7,1291.15,1293.1,130370
899,1292.1,2019-07-16 15:25:00+05:30,1293.0,1291.1,1291.15,126132
900,1293.0,2019-07-17 09:15:00+05:30,1294.35,1290.45,1294.3,257490
901,1294.25,2019-07-17 09:20:00+05:30,1297.0,1292.1,1292.9,206915
902,1291.85,2019-07-17 09:25:00+05:30,1294.7,1291.35,1294.7,75315
903,1292.45,2019-07-17 09:30:00+05:30,1293.9,1291.0,1291.9,82204
904,1291.95,2019-07-17 09:35:00+05:30,1292.75,1291.0,1292.5,40936
905,1293.5,2019-07-17 09:40:00+05:30,1293.5,1291.5,1291.95,41215
906,1292.7,2019-07-17 09:45:00+05:30,1294.95,1292.65,1293.25,61736
907,1289.0,2019-07-17 09:50:00+05:30,1292.7,1288.2,1292.65,103716
908,1289.7,2019-07-17 09:55:00+05:30,1290.0,1288.5,1289.55,58926
909,1289.8,2019-07-17 10:00:00+05:30,1289.85,1288.3,1289.6,54669
910,1292.0,2019-07-17 10:05:00+05:30,1292.4,1289.7,1289.8,69532
911,1289.25,2019-07-17 10:10:00+05:30,1292.3,1289.0,1292.2,43685
912,1290.4,2019-07-17 10:15:00+05:30,1290.5,1289.15,1289.25,29853
913,1291.35,2019-07-17 10:20:00+05:30,1291.4,1290.15,1290.4,16574
914,1291.15,2019-07-17 10:25:00+05:30,1291.45,1290.0,1291.35,24022
915,1292.15,2019-07-17 10:30:00+05:30,1292.7,1290.7,1291.15,33744
916,1291.85,2019-07-17 10:35:00+05:30,1292.5,1291.3,1292.15,17248
917,1292.0,2019-07-17 10:40:00+05:30,1292.1,1291.2,1291.8,13290
918,1290.6,2019-07-17 10:45:00+05:30,1292.25,1290.15,1292.0,25473
919,1290.55,2019-07-17 10:50:00+05:30,1291.15,1290.0,1290.5,17782
920,1290.9,2019-07-17 10:55:00+05:30,1291.15,1290.0,1290.2,56333
921,1290.0,2019-07-17 11:00:00+05:30,1291.35,1289.65,1290.35,31739
922,1288.85,2019-07-17 11:05:00+05:30,1290.25,1288.8,1289.8,93595
923,1288.85,2019-07-17 11:10:00+05:30,1289.0,1287.1,1288.85,75025
924,1287.2,2019-07-17 11:15:00+05:30,1289.0,1287.1,1288.8,25805
925,1286.85,2019-07-17 11:20:00+05:30,1287.75,1286.5,1287.2,43300
926,1288.3,2019-07-17 11:25:00+05:30,1289.7,1286.7,1287.0,56948
927,1289.95,2019-07-17 11:30:00+05:30,1289.95,1288.3,1288.3,25584
928,1288.0,2019-07-17 11:35:00+05:30,1290.9,1287.9,1289.9,52932
929,1288.3,2019-07-17 11:40:00+05:30,1288.75,1287.9,1288.0,14438
930,1288.8,2019-07-17 11:45:00+05:30,1290.0,1286.6,1288.3,47467
931,1287.6,2019-07-17 11:50:00+05:30,1288.95,1285.4,1288.8,72216
932,1286.0,2019-07-17 11:55:00+05:30,1287.6,1285.2,1287.2,131289
933,1287.3,2019-07-17 12:00:00+05:30,1287.5,1285.55,1286.1,215539
934,1285.6,2019-07-17 12:05:00+05:30,1287.45,1285.5,1287.3,66399
935,1286.35,2019-07-17 12:10:00+05:30,1287.0,1285.5,1285.55,43564
936,1285.6,2019-07-17 12:15:00+05:30,1286.95,1285.6,1286.35,115554
937,1283.0,2019-07-17 12:20:00+05:30,1286.1,1282.55,1285.5,143169
938,1284.5,2019-07-17 12:25:00+05:30,1284.95,1282.55,1282.85,50343
939,1284.0,2019-07-17 12:30:00+05:30,1284.9,1283.55,1284.4,22142
940,1283.4,2019-07-17 12:35:00+05:30,1284.9,1283.1,1284.0,27028
941,1285.1,2019-07-17 12:40:00+05:30,1285.8,1283.1,1283.4,31311
942,1285.55,2019-07-17 12:45:00+05:30,1285.85,1284.25,1285.0,18151
943,1285.55,2019-07-17 12:50:00+05:30,1286.1,1285.0,1285.55,22588
944,1285.1,2019-07-17 12:55:00+05:30,1286.0,1284.85,1285.55,17640
945,1285.9,2019-07-17 13:00:00+05:30,1285.9,1284.35,1285.1,10291
946,1284.65,2019-07-17 13:05:00+05:30,1286.0,1284.5,1285.9,15409
947,1282.9,2019-07-17 13:10:00+05:30,1285.05,1282.0,1284.65,48450
948,1283.45,2019-07-17 13:15:00+05:30,1284.5,1282.25,1282.75,39039
949,1283.0,2019-07-17 13:20:00+05:30,1283.45,1281.15,1283.45,37353
950,1282.35,2019-07-17 13:25:00+05:30,1283.35,1281.35,1283.0,41508
951,1285.85,2019-07-17 13:30:00+05:30,1286.15,1282.0,1282.35,45987
952,1285.0,2019-07-17 13:35:00+05:30,1286.2,1284.4,1285.85,34636
953,1284.5,2019-07-17 13:40:00+05:30,1285.0,1284.0,1285.0,14138
954,1284.65,2019-07-17 13:45:00+05:30,1285.0,1284.0,1284.5,17470
955,1285.0,2019-07-17 13:50:00+05:30,1285.0,1284.05,1284.2,28570
956,1284.7,2019-07-17 13:55:00+05:30,1286.1,1284.5,1284.95,45061
957,1284.95,2019-07-17 14:00:00+05:30,1285.65,1284.5,1284.55,23756
958,1286.6,2019-07-17 14:05:00+05:30,1287.7,1284.5,1284.95,47735
959,1285.9,2019-07-17 14:10:00+05:30,1286.6,1285.0,1286.6,25004
960,1283.95,2019-07-17 14:15:00+05:30,1286.05,1283.7,1285.9,30104
961,1282.9,2019-07-17 14:20:00+05:30,1284.95,1282.0,1284.0,28283
962,1283.05,2019-07-17 14:25:00+05:30,1283.7,1282.4,1282.9,33466
963,1281.55,2019-07-17 14:30:00+05:30,1283.35,1281.1,1283.2,65578
964,1284.05,2019-07-17 14:35:00+05:30,1284.5,1280.95,1281.45,46203
965,1284.0,2019-07-17 14:40:00+05:30,1285.4,1283.75,1284.05,55459
966,1283.45,2019-07-17 14:45:00+05:30,1284.0,1283.15,1284.0,33963
967,1283.95,2019-07-17 14:50:00+05:30,1284.85,1283.25,1283.45,49428
968,1283.5,2019-07-17 14:55:00+05:30,1284.0,1283.05,1283.85,38485
969,1282.9,2019-07-17 15:00:00+05:30,1284.0,1282.3,1283.5,95710
970,1282.25,2019-07-17 15:05:00+05:30,1283.0,1282.0,1282.9,86465
971,1281.9,2019-07-17 15:10:00+05:30,1282.75,1281.0,1282.25,117680
972,1281.15,2019-07-17 15:15:00+05:30,1282.0,1280.0,1281.85,171945
973,1281.55,2019-07-17 15:20:00+05:30,1282.0,1281.0,1281.2,103714
974,1280.5,2019-07-17 15:25:00+05:30,1281.9,1280.5,1281.6,95783
975,1284.6,2019-07-18 09:15:00+05:30,1285.05,1281.4,1282.0,167197
976,1280.0,2019-07-18 09:20:00+05:30,1286.3,1279.15,1284.6,145735
977,1275.6,2019-07-18 09:25:00+05:30,1280.1,1270.6,1280.05,233250
978,1273.2,2019-07-18 09:30:00+05:30,1276.3,1272.7,1275.35,84887
979,1272.75,2019-07-18 09:35:00+05:30,1274.5,1271.3,1273.2,64441
980,1272.6,2019-07-18 09:40:00+05:30,1273.5,1271.2,1272.35,67179
981,1273.25,2019-07-18 09:45:00+05:30,1273.9,1272.5,1272.65,52490
982,1273.7,2019-07-18 09:50:00+05:30,1273.9,1273.0,1273.25,39323
983,1273.85,2019-07-18 09:55:00+05:30,1274.65,1273.0,1273.55,59942
984,1275.0,2019-07-18 10:00:00+05:30,1276.0,1273.3,1273.7,66710
985,1275.95,2019-07-18 10:05:00+05:30,1276.9,1274.5,1274.8,47524
986,1275.05,2019-07-18 10:10:00+05:30,1275.9,1274.55,1275.9,30550
987,1274.65,2019-07-18 10:15:00+05:30,1275.8,1274.4,1275.05,34753
988,1273.9,2019-07-18 10:20:00+05:30,1276.0,1273.8,1274.65,29943
989,1274.55,2019-07-18 10:25:00+05:30,1274.95,1273.9,1273.95,23765
990,1274.1,2019-07-18 10:30:00+05:30,1274.8,1273.5,1274.55,27712
991,1274.6,2019-07-18 10:35:00+05:30,1274.9,1273.95,1274.2,26529
992,1275.8,2019-07-18 10:40:00+05:30,1275.8,1274.5,1274.6,25569
993,1275.0,2019-07-18 10:45:00+05:30,1276.0,1275.0,1275.35,16595
994,1275.2,2019-07-18 10:50:00+05:30,1275.85,1275.0,1275.05,29760
995,1275.0,2019-07-18 10:55:00+05:30,1275.7,1274.6,1275.2,23201
996,1274.95,2019-07-18 11:00:00+05:30,1275.7,1274.85,1275.0,24219
997,1274.75,2019-07-18 11:05:00+05:30,1275.25,1274.5,1275.0,32497
