,Token,Timestamp,LTP
248,897537,2019-07-16 12:35:06,1112.05
249,897537,2019-07-16 12:35:07,1112.05
250,897537,2019-07-16 12:35:07,1112.2
251,897537,2019-07-16 12:35:08,1112.3
252,897537,2019-07-16 12:35:08,1112.2
253,897537,2019-07-16 12:35:09,1112.2
254,897537,2019-07-16 12:35:10,1112.15
255,897537,2019-07-16 12:35:10,1112.2
256,897537,2019-07-16 12:35:11,1112.2
257,897537,2019-07-16 12:35:12,1112.15
258,897537,2019-07-16 12:35:12,1112.15
259,897537,2019-07-16 12:35:13,1112.15
260,897537,2019-07-16 12:35:14,1112.15
261,897537,2019-07-16 12:35:15,1112.15
262,897537,2019-07-16 12:35:15,1112.6
263,897537,2019-07-16 12:35:16,1112.25
264,897537,2019-07-16 12:35:16,1112.3
265,897537,2019-07-16 12:35:17,1112.3
266,897537,2019-07-16 12:35:17,1112.3
267,897537,2019-07-16 12:35:18,1112.25
268,897537,2019-07-16 12:35:19,1112.25
269,897537,2019-07-16 12:35:19,1112.25
270,897537,2019-07-16 12:35:20,1112.25
271,897537,2019-07-16 12:35:20,1112.25
272,897537,2019-07-16 12:35:21,1112.25
273,897537,2019-07-16 12:35:22,1112.45
274,897537,2019-07-16 12:35:22,1112.45
275,897537,2019-07-16 12:35:24,1112.6
276,897537,2019-07-16 12:35:24,1112.65
277,897537,2019-07-16 12:35:25,1113.15
278,897537,2019-07-16 12:35:25,1113.15
279,897537,2019-07-16 12:35:26,1113.15
280,897537,2019-07-16 12:35:26,1112.45
281,897537,2019-07-16 12:35:28,1112.45
282,897537,2019-07-16 12:35:29,1112.45
283,897537,2019-07-16 12:35:30,1112.95
284,897537,2019-07-16 12:35:31,1112.45
285,897537,2019-07-16 12:35:32,1113.3
286,897537,2019-07-16 12:35:33,1113.3
287,897537,2019-07-16 12:35:35,1113.3
288,897537,2019-07-16 12:35:36,1113.3
289,897537,2019-07-16 12:35:36,1113.35
290,897537,2019-07-16 12:35:37,1113.55
291,897537,2019-07-16 12:35:37,1113.55
292,897537,2019-07-16 12:35:38,1113.55
293,897537,2019-07-16 12:35:38,1113.7
294,897537,2019-07-16 12:35:39,1113.65
295,897537,2019-07-16 12:35:40,1113.5
296,897537,2019-07-16 12:35:40,1113.5
297,897537,2019-07-16 12:35:41,1113.65
298,897537,2019-07-16 12:35:41,1113.65
299,897537,2019-07-16 12:35:42,1113.65
300,897537,2019-07-16 12:35:43,1113.35
301,897537,2019-07-16 12:35:43,1113.7
302,897537,2019-07-16 12:35:44,1113.7
303,897537,2019-07-16 12:35:44,1113.7
304,897537,2019-07-16 12:35:46,1113.7
305,897537,2019-07-16 12:35:47,1113.8
306,897537,2019-07-16 12:35:47,1113.85
307,897537,2019-07-16 12:35:48,1113.65
308,897537,2019-07-16 12:35:48,1113.65
309,897537,2019-07-16 12:35:49,1113.85
310,897537,2019-07-16 12:35:49,1113.85
311,897537,2019-07-16 12:35:51,1113.85
312,897537,2019-07-16 12:35:52,1113.9
313,897537,2019-07-16 12:35:53,1113.85
314,897537,2019-07-16 12:35:53,1113.65
315,897537,2019-07-16 12:35:54,1113.9
316,897537,2019-07-16 12:35:55,1113.9
317,897537,2019-07-16 12:35:56,1113.85
318,897537,2019-07-16 12:35:56,1113.85
319,897537,2019-07-16 12:35:57,1113.85
320,897537,2019-07-16 12:35:57,1113.95
321,897537,2019-07-16 12:35:58,1113.95
322,897537,2019-07-16 12:35:59,1113.95
323,897537,2019-07-16 12:36:00,1113.95
324,897537,2019-07-16 12:36:01,1113.95
325,897537,2019-07-16 12:36:02,1113.95
326,897537,2019-07-16 12:36:03,1113.7
327,897537,2019-07-16 12:36:04,1113.7
328,897537,2019-07-16 12:36:05,1113.7
329,897537,2019-07-16 12:36:05,1113.7
330,897537,2019-07-16 12:36:06,1113.7
331,897537,2019-07-16 12:36:06,1113.7
332,897537,2019-07-16 12:36:07,1113.7
333,897537,2019-07-16 12:36:08,1113.7
334,897537,2019-07-16 12:36:08,1113.7
335,897537,2019-07-16 12:36:09,1113.7
336,897537,2019-07-16 12:36:09,1113.8
337,897537,2019-07-16 12:36:10,1113.85
338,897537,2019-07-16 12:36:11,1113.9
339,897537,2019-07-16 12:36:11,1113.9
340,897537,2019-07-16 12:36:12,1113.95
341,897537,2019-07-16 12:36:13,1113.9
342,897537,2019-07-16 12:36:13,1113.9
343,897537,2019-07-16 12:36:14,1113.7
344,897537,2019-07-16 12:36:15,1113.8
345,897537,2019-07-16 12:36:15,1113.8
346,897537,2019-07-16 12:36:16,1113.8
347,897537,2019-07-16 12:36:17,1113.8
348,897537,2019-07-16 12:36:18,1113.8
349,897537,2019-07-16 12:36:18,1113.9
350,897537,2019-07-16 12:36:19,1113.7
351,897537,2019-07-16 12:36:19,1113.9
352,897537,2019-07-16 12:36:20,1113.9
353,897537,2019-07-16 12:36:21,1113.7
354,897537,2019-07-16 12:36:22,1113.7
355,897537,2019-07-16 12:36:23,1113.95
356,897537,2019-07-16 12:36:23,1114.0
357,897537,2019-07-16 12:36:24,1114.0
358,897537,2019-07-16 12:36:25,1114.0
359,897537,2019-07-16 12:36:26,1114.0
360,897537,2019-07-16 12:36:26,1114.0
361,897537,2019-07-16 12:36:27,1114.0
362,897537,2019-07-16 12:36:28,1114.0
363,897537,2019-07-16 12:36:29,1113.75
364,897537,2019-07-16 12:36:29,1113.95
365,897537,2019-07-16 12:36:30,1113.8
366,897537,2019-07-16 12:36:31,1114.0
367,897537,2019-07-16 12:36:32,1113.5
368,897537,2019-07-16 12:36:33,1113.3
369,897537,2019-07-16 12:36:33,1113.3
370,897537,2019-07-16 12:36:34,1113.45
371,897537,2019-07-16 12:36:34,1113.45
372,897537,2019-07-16 12:36:35,1113.45
373,897537,2019-07-16 12:36:36,1113.0
374,897537,2019-07-16 12:36:38,1113.0
375,897537,2019-07-16 12:36:38,1113.0
376,897537,2019-07-16 12:36:40,1113.25
377,897537,2019-07-16 12:36:40,1113.3
378,897537,2019-07-16 12:36:41,1113.3
379,897537,2019-07-16 12:36:42,1113.3
380,897537,2019-07-16 12:36:43,1113.3
381,897537,2019-07-16 12:36:44,1113.3
382,897537,2019-07-16 12:36:45,1113.3
383,897537,2019-07-16 12:36:46,1112.95
384,897537,2019-07-16 12:36:46,1112.95
385,897537,2019-07-16 12:36:47,1113.35
386,897537,2019-07-16 12:36:47,1113.35
387,897537,2019-07-16 12:36:48,1113.0
388,897537,2019-07-16 12:36:49,1113.3
389,897537,2019-07-16 12:36:50,1113.3
390,897537,2019-07-16 12:36:51,1113.3
391,897537,2019-07-16 12:36:52,1113.4
392,897537,2019-07-16 12:36:52,1113.4
393,897537,2019-07-16 12:36:53,1113.35
394,897537,2019-07-16 12:36:53,1113.35
395,897537,2019-07-16 12:36:54,1113.45
396,897537,2019-07-16 12:36:55,1113.45
397,897537,2019-07-16 12:36:56,1113.45
398,897537,2019-07-16 12:36:56,1113.35
399,897537,2019-07-16 12:36:57,1113.35
400,897537,2019-07-16 12:36:58,1113.35
401,897537,2019-07-16 12:36:59,1113.35
402,897537,2019-07-16 12:36:59,1113.35
403,897537,2019-07-16 12:37:01,1113.35
